"","screenName","location","tweetID","text","latitude","longitude"
"2736","SmithCenterTX","Houston, TX",1100444108609470464,"@MigraineWriter I permanently eliminate migraines and chronic headaches in 90% of the patients I treat from all ove… https://t.co/KvaGw7gMzj",29.7604267,-95.3698028
"2737","SmithCenterTX","Houston, TX",1100441236601745408,"@thedailymigrain  I permanently eliminate migraines and chronic headaches in 90% of the patients I treat. Send me a… https://t.co/CMInPszvIk",29.7604267,-95.3698028
"2738","SmithCenterTX","Houston, TX",1100424555816980480,"@SuzanneShaw @IanThorpe I permanently eliminate recurrent migraines daily. I cure 90% of patients I see and will do… https://t.co/DVqIceTrhw",29.7604267,-95.3698028
"2739","SmithCenterTX","Houston, TX",1100442349203787776,"@MigraineAgain  I permanently eliminate migraines and chronic headaches in 90% of the patients I treat from all ove… https://t.co/4ufiKxMkOT",29.7604267,-95.3698028
"2740","SmithCenterTX","Houston, TX",1100424978200252416,"@RealSusanOlsen @IanThorpe I permanently eliminate recurrent migraines daily. I cure 90% of patients I see and will… https://t.co/aSuXvm88an",29.7604267,-95.3698028
"2741","SmithCenterTX","Houston, TX",1100443602679930880,"@amfmigraine I permanently eliminate migraines and chronic headaches in 90% of the patients I treat from all over t… https://t.co/MIe8PF5i2L",29.7604267,-95.3698028
"2742","SmithCenterTX","Houston, TX",1100428359320911872,"@Percy_Hrvin @IanThorpe I permanently eliminate recurrent migraines daily. I cure 90% of patients I see and will do… https://t.co/p3sb2NJJex",29.7604267,-95.3698028
"2743","SmithCenterTX","Houston, TX",1100444754914037760,"@AdamTilted I permanently eliminate migraines and chronic headaches in 90% of the patients I treat from all over th… https://t.co/EPWk2jTyqA",29.7604267,-95.3698028
"2744","SmithCenterTX","Houston, TX",1100441047367405568,"@MigraineDisordr  I permanently eliminate migraines and chronic headaches in 90% of the patients I treat. Send me a… https://t.co/8jizVIHNj4",29.7604267,-95.3698028
"2745","SmithCenterTX","Houston, TX",1100429740345823232,"@LorettaLynn @IanThorpe I permanently eliminate recurrent migraines daily. I cure 90% of patients I see and will do… https://t.co/8vBzOnR6oq",29.7604267,-95.3698028
"2746","SnarkyMomReads","United States",1100797219064684544,"#1 thing I LOVE to do (NOT!!) while in the midst of sinus/asthma crap? 

Chase the dogs through the neighborhood.",37.09024,-95.712891
"2747","SnotDocs","San Francisco, CA",1100482524344545280,"Post-operative nebulized sodium hyaluronate versus spray after functional endoscopic sinus surgery for chronic rhin… https://t.co/e4ZZXiUqwy",37.7749295,-122.4194155
"2748","SnotDocs","San Francisco, CA",1100845536247083008,"[Predictive study on recurrence of chronic sinusitis with nasal polyps by tissue eosinophils and sinus CT].… https://t.co/bsIi4JISWG",37.7749295,-122.4194155
"2749","SnotDocs","San Francisco, CA",1100482527754473472,"[Impact of blood eosinophils on clinical effect of endoscopic sinus surgery for chronic rhinosinusitis with nasal p… https://t.co/ONdMpcAg3s",37.7749295,-122.4194155
"2750","Snowangel11","By the Im <U+0001F351> Farm, NE LI NY",1101700959166705664,"@annedeuceofcups I had sinus infection from hell for 3 mos, 2 rnds antibiotics.  Its going around. Ultimately what… https://t.co/1hiZC09Ctt",40.789142,-73.134961
"2751","snowcoton","Colorado",1101500152861286400,"@ColetteLala Eat hot and spicy Mexican or Chinese food, or cayenne. BHI homeopathic Sinus tabs under tongue. Steam!",39.5500507,-105.7820674
"2752","snowflake33470","Loxahatchee, FL",1100753749713276928,"@becher_casey sinus massage is the ONLY thing that's ever helped me. decongestants just make me crabbier n i get in… https://t.co/wf0EepTOhL",26.771624,-80.238888
"2753","Snufkin","Chorus of Pavement's Unfair",1101205172393373696,"Doctor's appt for mom later today bc her sinus infection is turning into a staph infection, which is serious shit b… https://t.co/3A27yIuLMY",NA,NA
"2754","snus_kin","Leeds, England",1100432869246337024,"cos my sinus is full",53.8007554,-1.5490774
"2755","SoChavonne","nunya ",1101469654818664448,"and sinus pressure is through the roof.",33.6384157,-111.8636124
"2756","socksmcgill","White Pine, Tennessee",1102236185341104128,"Also a really great way to get rid of my sinus headache. I can’t breath today!",36.1049628,-83.2853843
"2757","sodapopandpunk","Behind you",1102307841916887040,"I’m a Virgo and that’s why I’m not feeling well.

Very on brand for me btw. #sinus https://t.co/RSz6ikERn0",NA,NA
"2758","SoesSagoenie","The Netherlands",1101771894594822144,"Are Neti Pots Dangerous? Here's A Look At The Science - https://t.co/Ne9wWuhc0E https://t.co/nt1Ktucbmy https://t.co/LGaitLRIHl",52.132633,5.291266
"2759","soggypamphlet","The City of Townsville",1100774926196318208,"me going to work with sinus congestion https://t.co/aEFfJeTj7b",-19.2589635,146.8169483
"2760","SolooDoloDomo","Baltimore, MD",1100522482791051264,"@AMOURCHAR Could be sinus congestion",39.2903848,-76.6121893
"2761","somemight_say","Angleterre, Royaume-Uni",1100141802961731584,"@CO__Sinus https://t.co/VCsf9pkKL7",52.3555177,-1.1743197
"2762","somenewpassion","Alabama, USA",1102258962123100160,"@jaimeburchardt Sinus issues <U+0001F629>",32.3182314,-86.902298
"2763","sommerdanielle","Minnesota",1101894091858735104,"@septemberolsen She has a sinus and ear infection and works like 80+ hours a week, our doctor prescribed it so that… https://t.co/ofyNtgRVoC",46.729553,-94.6858998
"2764","sommerdanielle","Minnesota",1101824734113746944,"My mom got Codeine for her sinus infection and was telling me how strong it was so I took that as an opportunity to… https://t.co/KTD3qL22bS",46.729553,-94.6858998
"2765","SongandBubbles","The Dirty South of Adelaide",1102179576246022144,"@Buckets74 It's all to do with being born blessed with a cleft lip and palate <U+0001F644>... just seems to be getting worse a… https://t.co/7TJBAp3P4f",-34.9284989,138.6007456
"2766","Sono_Keletso","Pretoria, South Africa",1101919325349384192,"Hape perfume e tsholletse mo dimo ga mpeto waka, Now I am nolonger sure if I am having sinus or Athsma attack. I ha… https://t.co/HpgeeIOmpf",-25.7478676,28.2292712
"2767","sooper_ixy","<U+0442><U+0432><U+0438><U+0442><U+0435><U+0440><U+0441><U+0442><U+0430><U+043D> <U+0441><U+0443><U+043F><U+0435><U+0440><U+0433><U+0443><U+0434>",1101224408205668352,"BIO SAM NEPOBJEDIV ALI TI SI ME POBIJEDILA SVE MOJE ZBIRKE JEDNIM POGLEDOM ZALEDILA
SVAKI MOJ SINUS U MOM SRCU SI U… https://t.co/M948VfelaD",NA,NA
"2768","SOP_asso","Paris",1100718162058928128,"« Les greffes sinusiennes : indications, techniques chirurgicales et alternatives » introduction conférence du Doct… https://t.co/jzE2Vf4tX1",48.856614,2.3522219
"2769","SOP_asso","Paris",1100353980708855808,"« Les principales pathologies du sinus maxillaire : diagnostic et traitement » partie 1 / extrait conférence Dr Chr… https://t.co/pyt4u6HUrb",48.856614,2.3522219
"2770","SophieZo","Nashville, TN",1100393283304517632,"@JohnLusher @VAinParadise @AceConcierge Happy Tuesday! Gonna need lots of <U+2615><U+2615><U+2615> today. Woke up with a little sinus he… https://t.co/fxKyXfDBIu",36.1626638,-86.7816016
"2771","SoteloCivone","Drinking whiskey/WEED shop ",1100896595539709952,"Double ear infection and sinus infection yay me but hello meds and my bed",NA,NA
"2772","soulseoks","<U+0001F495>seokjin<U+0001F495>taehyung<U+0001F495>",1100105436701904896,"time 2 nap so i can get rid of this sinus pressure <U+0001F927>",NA,NA
"2773","SoundersFCfan","Renton, WA",1100488550993211392,"@c_v @LiamTheMurse I have a neti pot but I really don't have any sinus issues ATM. 

Aside: I once had a bad cough… https://t.co/EBQQdcYRCR",47.4796927,-122.2079218
"2774","southern_nights","Pooping at 7-11",1101736997125799936,"@WardedHalls got walking pneumonia from using @millioncoola @deepkatenine bidet to power irrigate my sinus cavities",NA,NA
"2775","sowerspatches","<U+0001F1F8><U+0001F1FE><U+0001F1FA><U+0001F1F8>",1100811650469220352,"life is just one big sinus infection and then you die",NA,NA
"2776","SpaceChief75","Blue Area Of The Moon ",1100521626964246528,"@SuperMachoJedi @AaronMeyers Yeah, I need a pal like that like I need a sinus infection",NA,NA
"2777","spaghettiinbed","¿",1100418511313293312,"@rarebeaniebaby i took sinus and allergy meds i’m healed today tho...climate change is destroying my sinuses",NA,NA
"2778","Spangs51","Streator, IL",1100168456882794496,"Starting this week off with a sinus infection <U+0001F919><U+0001F3FB>",41.1208668,-88.835352
"2779","sparkle_jullie","Malang,Indonesia",1101872370007007232,"@womanfeeds isnusitis? aku kalo lagi kumat ya buat bed rest total bbrp hari &amp; muka di bagian sinus nya aku kompres… https://t.co/AKIsbPiuS2",-7.9666204,112.6326321
"2780","SpeakerKristen","Minneapolis",1100424803998228480,"Got my airport shoes on and back on the road after being grounded for awhile with some sinus and ear issues. I’m a… https://t.co/hgYAorWxFx",44.977753,-93.2650108
"2781","spicykatya","Sveta baar",1101214947596472320,"@n6meinimene ma sinus pettunud....",59.440684,24.7324098
"2782","spiralnebulae","snowpoint city, sinnoh",1100335809423728640,"my sinus huuuurt",NA,NA
"2783","SpookyladySD","Haunted Places",1101670367360237568,"Getting that awful sore throat/sinus drainage feeling again. DO NOT WANT.",36.700866,-95.6409346
"2784","spookysae","knox/tuscaloosa",1101528870593941504,"@augustadt_iris Yeah 3 months ago I tested positive for strep, then they said I got the flu, a sinus infection, and… https://t.co/73cGvKRc1V",33.2303521,-87.5767223
"2785","SpottieOttie__","Hall County, Ga",1101475139269677056,"@desmulan Weakness, soreness, cough, sinus headaches, loss of appetite, BUT I think I’m on the back end of it. They… https://t.co/VS3VAQ4bSQ",34.30778,-83.804868
"2786","SpreadtheH","Colorado Springs, CO",1101940536687104000,"7 reasons why you keep getting sinus infections

Want to know more?
Grab the Spread the Health Newsletter here!… https://t.co/7YOfAhBwO9",38.8338816,-104.8213634
"2787","SStegemeyer","Pasco, FL",1101929580313673728,"Want to know how hard core my 14 yr old is? Within the past 3 weeks he has found out that he has an ulcer, got the… https://t.co/lBTDw86AbA",28.3232418,-82.4319405
"2788","St_rfir3","St. Vincent",1102326469596983296,"Whole day I feeling myself but my sinus ah drape me up nmc",37.3401932,-95.251562
"2789","St_rfir3","St. Vincent",1102322626125594624,"My sinus will not let me be great.
It mc",37.3401932,-95.251562
"2790","stabyoulots","West Virginia, USA",1101533802269196288,"@HappyManor @DefiantlyFree @Gormogons @JoeSilverman7 @CarberryMatthew Knock on wood.... since that swelling infecti… https://t.co/LdazP5F3QE",38.5976262,-80.4549026
"2791","stabyoulots","West Virginia, USA",1101531794703372288,"@HappyManor @DefiantlyFree @Gormogons @JoeSilverman7 @CarberryMatthew But since I had a sinus/ear infection it only… https://t.co/lPM7VA30dA",38.5976262,-80.4549026
"2792","Stageshotz","Raleigh NC",1101875864210497536,"DISTURBED Vocalist Expects To Have Second Septoplasty To Relieve 'Chronic Sinus Infections' https://t.co/N8CjIfW0r1 https://t.co/mhvN3LQWa6",35.7795897,-78.6381787
"2793","Starchild73","Earth ",1100499428543205376,"So tired of my sinuses :(
Nasal rinse time since my sinus pills aren't working",37.2321077,-95.7243335
"2794","starclusterr","Memphis 10",1101257437389246464,"so work is kind of a dumpster fire and I have a horrible sinus headache HALP",35.0537716,-90.0215115
"2795","Starshadw","In the Dreaming",1100886156676259840,"@MuseumMichael I feel you. Getting sick is one of my greatest fears here in Japan (because I don't want to have to… https://t.co/5G6yaCDbOZ",47.667344,-122.3127747
"2796","StaynFlt","Hartford, Connecticut",1101597435841994752,"HOW TO KILL SINUS INFECTION WITHIN MINUTES WITH APPLE CIDER VINEGAR! https://t.co/zPRAwosGHi https://t.co/MKeFt83sX0",41.7658043,-72.6733723
"2797","StephB617","Nashville, TN",1101833792577331200,"@hollyanderson30 @p_machor @willmpolk @vlamagirl @Flash_Katie237 @KalEl84 @EverAshleigh @Mousefan98 @MikeSchmidt09… https://t.co/RVmPOAjj98",36.1626638,-86.7816016
"2798","stephencabral","Boston, MA",1101724715314491392,"1121: Low Hormones, Chronic Sinus Issues, Pregnancy Fatigue, Family Advice, Floating Stool, Trouble Swallowing (Hou… https://t.co/dyXCoK7YyI",42.3600825,-71.0588801
"2799","stephenkruiser","Dead Inside",1102242375978475520,"I've just moved to the corner of Sinus and Hell.",NA,NA
"2800","StevePPhill","Florida, USA",1101259917841915904,"Aaarrgg!  I hate being sick!  This is the 4th sinus/allergy infection in the last 6 months. Went to the drug store… https://t.co/BS8QCxgvem",27.6648274,-81.5157535
"2801","SteveSteinhubl","La Jolla, CA & Anchorage, AK ",1100859762487382016,"""Here, we present an automated hybrid bioelectronic system for shock-free termination of AF that enables the heart… https://t.co/kZmwfmSwMJ",32.8328112,-117.2712717
"2802","stevetsuida","Canada",1102078342251999232,"Woke up feeling motion sick, which I sometimes do when the barometric pressure is really high (it was over 1050 hPa… https://t.co/vbLxfIc6CF",56.130366,-106.346771
"2803","stewartmar","Kenya UK Barbados Australia US",1100439143459508224,"Natural Sinus Infection Remedies
https://t.co/nbPCqIpoU6
Staying Healthy https://t.co/kXXBJBGdXG",-0.023559,37.906193
"2804","StoneyMetal","Westeros ",1101931455092060160,"I didn't even have to get out of bed today to know that it was nice out. My sinus alarm system is in full, terrible swing. Ugh.",41.831804,-87.803773
"2805","Stop_Sinus","Worldwide",1102123023489003520,"Sinus - Clean sinuses is happy sinuses! #sinus #sinusitis  https://t.co/fvSHwISyuP via @wordpressdotcom",36.249758,-95.266826
"2806","stormybienville","NOLA/SJVCA",1100506108962193408,"@vargvargas @jameskarst If you got it square in the eye, you might have an orbital floor fracture. He said if you h… https://t.co/l400GHWxIF",29.9510658,-90.0715323
"2807","Sub_Marinaa","San Diego, CA",1101778059781271552,"Idk how tf something new is wrong w/ me every week this year lmao
First a fat cold that led to pneumonia, followed… https://t.co/ay9W0ELmCS",32.715738,-117.1610838
"2808","Subtle_Brush716","Buffalo, NY",1102325231195172864,"So I’ve either strained or sprained a muscle in my neck. Don’t know how or when but time that with having wonderful… https://t.co/91VSgwD7J5",42.8864468,-78.8783689
"2809","Subtle_Brush716","Buffalo, NY",1100833358559481856,"Yep definitely think I have a sinus infection. Yay....",42.8864468,-78.8783689
"2810","SuchALateBloomr","In Malaysia's World ",1101384740458975232,"Sinus Infection,
Breastpumping,
And A Newborn With Gas! 
#JesusTakeTheWheel <U+0001F630>",3.423871,101.792679
"2811","SuchitMajumder","Kolkata, India",1101524066526126080,"@SchakrabartiEP @EPeeps_Bot @ECGTalk @ECGfan @Toaster_Pastry @bchTicTocDoc @Firaszahwe @gopi_gdanda1 @FredWuMD… https://t.co/u85PJEa0OK",22.572646,88.363895
"2812","sudiste213","Marseille, France",1101534026198859776,"@SheraUchiha Va voir un médecin ça peut être une tumeur des sinus ou quoi (que Dieu t'en épargnes)",43.296482,5.36978
"2813","sugar_dumplin","Plymouth, WI",1101495825539186688,"Sinus headaches suck.",43.7486054,-87.9770379
"2814","SuisJeFou","B22 et B23 ces grands inconnus",1102284494399303680,"Je ne dirai jamais assez à quel point je suis reconnaissant ! Le lota est vraiment un outil miraculeux ! <U+2764><U+FE0F> Embarqu… https://t.co/A1seObX257",NA,NA
"2815","summerhayate","syd . they/them",1102162718503591936,"@sunshinedorks hfkdks i'm FINE!!! i'm glad it helped her sinus pain :0 i should tell my mum abt this. her sinuses are super fucky",NA,NA
"2816","SunandSipCups","Yakima, Washington",1101699344758013952,"@Amy_Siskind Omg I have a raging sinus infection. I read this as ""Is Roger Stone a person yet?"" 

I'm like damn no.… https://t.co/KJdRxTzUUa",46.6020711,-120.5058987
"2817","SunandSipCups","Yakima, Washington",1101733762017214464,"Current mood: Meh AF + Tired as a Motha.

I started antibiotics finally, because this sinus infection got mucho ext… https://t.co/yGqBMLD0Kc",46.6020711,-120.5058987
"2818","SunandSipCups","Yakima, Washington",1102346622942568448,"Bubble bath is my happy place. And with this raging sinus infection ---- hot water + essential oils + Epsom salts +… https://t.co/Cnn9ptgNC1",46.6020711,-120.5058987
"2819","SunandSipCups","Yakima, Washington",1102087193336541184,"Bubble bath is my happy place. And with this raging sinus infection ---- hot water + essential oils + Epsom salts +… https://t.co/IkS9N86elh",46.6020711,-120.5058987
"2820","SunandSipCups","Yakima, Washington",1101954720434810880,"I still have a sinus infection. Have you had one? Its like my eyeballs will explode out mah face. Being #mugglesick… https://t.co/zPt11x031P",46.6020711,-120.5058987
"2821","SunandSipCups","Yakima, Washington",1101907585068908544,"Current mood: Meh AF + Tired as a Motha.

I started antibiotics finally, because this sinus infection got mucho ext… https://t.co/vFgsPg0qsr",46.6020711,-120.5058987
"2822","SuneelDhand","Massachusetts, USA",1100473535754133504,"@Rick_Pescatore But as with anything in medicine, it’s the minority we need to worry about and pick things up right… https://t.co/z6VloewMrG",42.4072107,-71.3824374
"2823","sunnydays140","davenport, iowa",1102047987742789632,"Essential Oil You Can Use For Sinus Issues - The Chamomile https://t.co/HVmXeRKjtN",41.5236437,-90.5776367
"2824","sunnydeee__","Whittier, CA",1101712672528056320,"I’ve been popping sinus pills like they’re tic tacs <U+0001F612>",33.9791793,-118.032844
"2825","sunshinedorks","Sydney, AU; originally from US",1102099626918739968,"@summerhayate Omg ez I worry about you lol it seems to have helped her sinus pain though!",-33.8688197,151.2092955
"2826","sunshinelou91","Idaho, USA",1100140903816032256,"Yay now my sinus infection has travelled to my eyes.  This infection’s really going for it, huh.",44.0682019,-114.7420408
"2827","sunshinelou91","Idaho, USA",1100526474862284800,"Also I think my sinus infection is getting worse hurray.",44.0682019,-114.7420408
"2828","SupaBadNoMcLuvn","<U+2708><U+FE0F> On Tour From The 61Four <U+2708><U+FE0F>",1101412148557811712,"I get the worst sinus headaches in the middle of the night if I try to sleep without my humidifier",NA,NA
"2829","Supermari64","Maryland, USA",1100751023436718080,"Sinus trash cant see out my left eye im in the house with sunglasses on smh",39.0457549,-76.6412712
"2830","supertsundere","Chicago, Illinois",1100154473354268672,"I took sinus meds for the first time like ever and wow this works miracles",41.8781136,-87.6297982
"2831","SuperWriterMom","Atlanta-ish",1100841660324503552,"Plaskett’s line of questioning has

1. Made my spine straighter.
2. Cleared up my acne.
3. Shaved off 5 pounds.
4.… https://t.co/gjzaewZCgh",33.7489954,-84.3879824
"2832","SuperWriterMom","Atlanta-ish",1100818136633348096,"@grubreport Right?! I should be writing now for a book deal. Of course, I’ve also got a sinus headache so...",33.7489954,-84.3879824
"2833","SuperWriterMom","Atlanta-ish",1101550160931364864,"Know what doesn't go together? Love scenes and sinus headaches. https://t.co/HsueUeh5MC",33.7489954,-84.3879824
"2834","SupremeFullback","Quebrada Vueltas, Puerto Rico",1100441184512737280,"Sprinkles the Cat loaded my pet ferret's center sinus",18.3131175,-65.6361446
"2835","surahbeveridge","Ohio, USA",1101840089930518528,"“I have SINUS ISSUES”

-@tiptoeally, angrily",40.4172871,-82.907123
"2836","surayabegum85","London, England",1101227684833755136,"I just took 2 ibuprofen for my sinus headache. RIP<U+0001F932> https://t.co/OrA41iivHd",51.5073509,-0.1277583
"2837","survivornetca","Canada",1101249938997108736,"Muscle gene mutations implicated in human nasal/sinus cancer

https://t.co/VEtJrRlzNf https://t.co/6GWftUfVBD",56.130366,-106.346771
"2838","susankamppi","Whitehall, PA",1100767553260056576,"@tweetmommybop I'll cough on your feed...this sinus infection is hell",40.6572331,-75.4985521
"2839","sushiaftergym","Jakarta Selatan, DKI Jakarta",1100895330298544128,"Kadang di atas kadang di bawah itu bukan roda, tapi simpangan gelombang sinus.",-6.2614927,106.8105998
"2840","SushiFabush","the internet",1101211867731709952,"Anyone else getting a sinus infection?",38.898514,-77.010664
"2841","swanspotting","london • he/him",1100759114504945664,"@stfutony @Leviosalfc sounds like a swan with a sinus infection",51.5073509,-0.1277583
"2842","SweeeetLikeAri","Honeymoon Ave",1100142370388148224,"the most adorable even with a sinus infection <U+2764><U+FE0F> https://t.co/qd6NcuXIW8",NA,NA
"2843","sweeteneranna","London, England",1100518491503906816,"pretty sure i have a sinus infection bleuggghhhhhhh",51.5073509,-0.1277583
"2844","SweeterThanHuni","Texas, USA",1102117619182850048,"@miftaugang <U+0001F602> no cause I can just take that hoe out nigga lmao...ma sinus hates me atm",31.9685988,-99.9018131
"2845","sweetiepiesnow","Central Illinois",1102168082984980480,"In restless dreams I walked alone.
Nasal snot like cobblestone.
Neath the halo of a heat lamp.
I turned my collar t… https://t.co/pCyEDTasWD",40.3084762,-89.7004215
"2846","sweetiepiesnow","Central Illinois",1101818061747875840,"April 2, 2018 copyright

Hello Nyquil, my old friend
I've come to cough with you again
Because a vision softly cree… https://t.co/9YKmC2nCQI",40.3084762,-89.7004215
"2847","SweetMcGurran","Dr. Satan's Ghetto Cafe",1101507647931670528,"Can’t wait to be sick all day at work today and have my supervisors not care and send other people home early before my sinus-draining ass",3.5865637,98.6612341
"2848","SWForce4EU","Secret Je'Daii Base",1101552827447558144,"@rebelrealcanon that's what I ran out of. Trouble is sinus and migraines tend to mimic each other sometimes! And ot… https://t.co/2i7wohrs5A",NA,NA
"2849","swilliams73","uk",1100886059863425024,"@lisalashes42 I’m a proper bundle of joy tonight!! Currently on steroids to treat sinus inflammation infection and… https://t.co/I4eNa28RzZ",55.378051,-3.435973
"2850","SwindledAgain","Austin, Texas",1101593378872020992,"Ugh, a tight bra plus constant sinus congestion is a bad combo.",30.267153,-97.7430608
"2851","sya_meiaya88","<U+FF81><U+FF6C><U+FF7F>",1101847241235423232,"@Sinus_FusionBoy <U+304A><U+3084><U+3059><U+307F>!",NA,NA
"2852","sya_meiaya88","<U+FF81><U+FF6C><U+FF7F>",1101484622381113344,"@Sinus_FusionBoy <U+304A><U+3084><U+3059><U+307F>!",NA,NA
"2853","sydneyyerin","Athens, GA",1101239784054366208,"Today, I’ve had a coffee, Diet Coke and took Sudafed for my sinus infection. My resting heart rate is 110 BPM, some… https://t.co/wSCgdZOqOU",33.9519347,-83.357567
"2854","syka832","<U+30C7><U+30D6><U+306F><U+5351><U+5C48><U+306B><U+306A><U+3063><U+305F><U+3089><U+7D42><U+308F><U+308A>",1100374487596298240,"@Sinus_FusionBoy <U+304A><U+75B2><U+308C><U+69D8><U+3067><U+3057><U+305F>
<U+304A><U+3084><U+3059><U+307F><U+306A><U+3055><U+3044>(*<U+FF65><U+03C9><U+FF65>)<U+FF89>",NA,NA
"2855","syka832","<U+30C7><U+30D6><U+306F><U+5351><U+5C48><U+306B><U+306A><U+3063><U+305F><U+3089><U+7D42><U+308F><U+308A>",1101633037802958848,"@Sinus_FusionBoy <U+304A><U+306F><U+3088><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059>(*<U+FF65><U+03C9><U+FF65>)<U+FF89>
<U+3044><U+3063><U+3066><U+3089><U+3063><U+3057><U+3083><U+3044>!",NA,NA
"2856","syka832","<U+30C7><U+30D6><U+306F><U+5351><U+5C48><U+306B><U+306A><U+3063><U+305F><U+3089><U+7D42><U+308F><U+308A>",1100518247441395712,"@Sinus_FusionBoy <U+304A><U+306F><U+3088><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059>(*<U+FF65><U+03C9><U+FF65>)<U+FF89>
<U+3044><U+3063><U+3066><U+3089><U+3063><U+3057><U+3083><U+3044>(*´<U+25BD>`*)",NA,NA
"2857","syka832","<U+30C7><U+30D6><U+306F><U+5351><U+5C48><U+306B><U+306A><U+3063><U+305F><U+3089><U+7D42><U+308F><U+308A>",1100739297873817600,"@Sinus_FusionBoy <U+304A><U+304B><U+3048><U+308A><U+306A><U+3055><U+3044>(*<U+FF65><U+03C9><U+FF65>)<U+FF89>",NA,NA
"2858","SylvreWolfe","Hell is My Domain and Satan is My Bitch.",1100538557083484160,"@DonCheadle And just because, I am blaming you for the sniffles I have right now. I know, I know, I could blame the… https://t.co/F5YNq0E8OK",NA,NA
"2859","SynTheWin918","Trill, OK",1100500419644674048,"My sinus kickin my ass G, wtf I was fine literally yday smh<U+0001F927><U+0001F927><U+0001F629><U+0001F629>",35.8786328,-97.4275454
"2860","SyzeUKStore","London, England",1101733011840790528,"Osteotomes Bone Spreading Sinus Lift Offset Concave Tip (5pc Set) available at our store at a discounted price of £… https://t.co/xYf7LnMcAf",51.5073509,-0.1277583
"2861","Sznsofmylifee","Staten Island, NY",1101984976558587904,"@kuwtcahills I had a runny nose that didnt turn into a sinus infection (rare) my hair was super super itchy &amp; i was beyond tired",40.5795317,-74.1502007
"2862","T__Shantaaa","Starkville, MS",1100493431267356672,"Women have to wear diapers after giving birth . You think I’m wearing a pamper for just anybody <U+0001F602> no ...don’t get m… https://t.co/3PBq3T7CYX",33.4503998,-88.8183872
"2863","t_gnome","In a house carved out of a mushroom.",1100477020058857472,"@RichieProcopio @AuroraPeachy Seem to be the season. I've he's the same sinus headache on and off for the past 3 days.",45.317759,-85.264502
"2864","t_shortyrock","Your sisters house",1100779939849211904,"@MyshkinFool @AwkwardAndOdd Sinus issues generally aren’t contagious either. The NHS I tell you.. what have they been telling you all?",33.780264,-84.410137
"2865","TabanMD","Beverly Hills, CA",1100449939472101376,"Sunken eye from silent sinus syndrome https://t.co/IH6xrxyxGA #fb",34.0736204,-118.4003563
"2866","Tabby__x3","With Alice in Wonderland. ",1102220710666272768,"Me: I’m gonna go on a cleanse. I wanna feel better, stronger, &amp; more focused. 

Life: lol nah we’re gonna break you… https://t.co/xdNMiKJBZb",40.7643219,-74.0392273
"2867","tadousay","Moscow, ID",1102259053248634880,"A tale of two nurses. <U+0001F970> I've been on bed rest since getting home from Seattle. Ear infection + sinus infection was… https://t.co/aQdOLcgmu5",46.7323875,-117.000165
"2868","Tae_Zaddy92","Michigan, USA",1101954319304323072,"Maybe if I get drunk I’ll won’t feel my face falling off from this sinus pressure",44.3148443,-85.6023643
"2869","taehyungsthrust","<U+02B2><U+1D58>n<U+1D4D><U+1D52><U+1D52>'<U+02E2> <U+1D47><U+1D43><U+1D9C><U+1D4F> <U+1D56><U+1D52><U+1D9C><U+1D4F><U+1D49><U+1D57>",1102114883154395136,"apparently my ears weren't enough because now i have a sinus infection too
great innit
AND i woke up with a semi so… https://t.co/qOuBEzojIi",NA,NA
"2870","taekmyheart","USA",1102350510777163776,"I’ve now got a fucking sinus headache at work and I almost fell over with the cart cause it’s fucking up my balance <U+0001F643>",37.09024,-95.712891
"2871","tahiti","Texas, USA",1100429442306969600,"I'm hovering my face over a cup of steaming peppermint tea because HOLY FUCK I have the worst sinus pain",31.9685988,-99.9018131
"2872","tahiti","Texas, USA",1100530988948643840,"@antwanp Sinus pain went away, then I got a vertigo attack that I'm still fighting the effects of. I haaaaate this.",31.9685988,-99.9018131
"2873","tainarmagni","Ponta Grossa, Brasil",1100874898556227584,"@mirellysotta1 tome tylenol sinus, é muito bom, o meu acabou por isso o sofrendo",-25.0949322,-50.1545956
"2874","TakeBackHorns","Worldwide",1101885671994740736,"New post: ""DISTURBED Vocalist Expects To Have Second Septoplasty To Relieve 'Chronic Sinus Infections'"" https://t.co/fyhJXw8PGZ",36.249758,-95.266826
"2875","talestoldbytime","icon a gift by @diaidems on twitt!",1100782432129818624,"@ashenyggdrasil Probably sinus related so either im sick or not using a humidifier finally got me",NA,NA
"2876","Talha927","jannat me",1101548214728179712,"Do you have sinus issue? https://t.co/zY6wf8HGbE",NA,NA
"2877","talkingtowhee1","Virginia, USA",1100825176441274368,"I can''t shake my sinus headache so I am taking medicine and sleeping this afternoon. Today's Planet Coaster stream… https://t.co/ItYOAZkFtd",37.4315734,-78.6568942
"2878","TalynSheppard","Ireland",1100772047288963072,"@PetmaniaIreland needed to take my rabbit to a vet for a sinus infection she had when I bought her, is the vet fee… https://t.co/nDk9thEC48",53.1423672,-7.6920536
"2879","tandy1kb","Earth 2",1100451199373983744,"@snus_kin use teapot to make sinus tea",34.1530581,-118.4603456
"2880","tarasimonsings","ATL | LA | NY",1100808632143294464,"When your baby has an ear/sinus infection and you live in Florida...you get the salt water from the source… https://t.co/PGKEba1L5r",40.7127753,-74.0059728
